ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y
2287,1,1,0,1,45,17,1,19,10,10,2,2,2,1,1,1,4
2288,1,1,0,2,30,28,2,29,10,10,1,1,2,1,1,2,1
2289,1,1,0,1,27,22,1,24,0,0,1,1,2,1,1,2,1
2290,1,1,0,1,28,19,1,21,10,22,1,1,2,1,1,1,1
2291,1,1,0,2,28,16,1,17,10,10,1,1,1,1,1,2,1
2292,1,1,0,1,35,22,2,24,10,22,1,1,1,1,1,2,2
2293,1,1,0,2,46,26,1,27,10,22,1,1,1,1,1,2,1
2294,1,1,0,1,37,20,1,21,10,10,1,1,2,1,1,2,0
2295,1,1,0,1,37,20,1,21,10,10,1,1,2,1,1,2,4
2296,1,1,0,1,37,20,1,21,10,10,1,1,2,1,1,2,1
2297,1,1,0,1,43,21,1,22,10,10,2,1,2,1,1,2,2
2298,1,1,0,2,65,19,1,20,10,22,2,1,1,1,1,1,4
2299,1,1,0,2,65,19,1,20,10,22,2,1,1,1,1,1,7
2300,1,1,0,1,54,29,1,29,0,0,1,1,1,1,1,2,1
2301,1,1,0,2,30,27,1,28,0,0,1,1,2,1,1,2,0
2302,1,1,0,1,43,24,1,24,0,0,1,1,2,1,1,1,1
2303,1,1,0,1,43,24,1,24,0,0,1,1,2,1,1,1,3
2304,1,1,1,1,32,17,1,18,0,0,1,1,2,1,1,1,2
2305,2,1,0,1,35,14,1,17,10,22,1,1,1,1,1,0,0
2306,2,1,0,1,42,15,1,16,10,22,1,1,2,0,1,0,3
2307,2,1,0,1,42,15,1,16,10,22,1,1,1,0,1,0,3
2308,2,1,0,1,42,22,1,22,0,10,1,1,2,1,1,2,0
2309,2,1,0,1,30,24,1,25,10,10,1,1,1,0,1,0,3
2310,2,1,0,1,32,16,1,17,10,10,1,1,1,1,1,1,2
2311,2,1,0,1,32,16,1,17,10,10,1,1,2,1,1,1,5
2312,2,1,0,1,39,14,1,19,10,22,2,1,1,1,1,0,2
2313,2,1,0,1,37,16,1,18,10,22,2,1,2,1,1,1,4
2314,2,1,0,1,37,16,1,18,10,22,2,1,1,1,1,1,1
2315,2,1,0,1,37,14,1,22,10,22,1,1,2,1,1,1,2
2316,2,1,0,1,37,14,1,22,10,22,1,1,2,1,1,1,1
2317,2,1,0,1,37,14,1,22,10,22,1,1,1,1,1,1,1
2318,2,1,0,1,25,15,1,16,10,22,1,1,2,1,1,0,2
2319,2,1,0,1,25,15,1,16,10,22,1,1,1,0,1,0,2
2320,2,1,0,1,59,16,1,17,10,22,2,1,2,1,1,0,3
2321,2,1,0,1,24,15,1,16,10,10,1,1,2,1,1,1,4
2322,2,1,0,1,37,23,1,25,10,22,1,1,1,1,1,0,5
2323,2,1,1,1,64,19,1,21,10,22,1,1,2,1,1,0,1
2324,2,1,0,1,36,17,1,18,0,0,1,1,2,1,1,0,3
2325,2,1,0,1,36,17,1,18,0,0,1,1,2,1,1,0,3
2326,2,1,0,1,37,16,1,16,0,0,1,1,2,1,1,0,2
2327,2,1,0,1,68,14,1,15,10,22,2,1,2,1,1,0,6
2328,2,1,0,1,68,14,1,15,10,22,2,1,2,1,1,0,1
2329,2,1,0,1,68,14,1,15,10,22,2,1,1,1,1,0,2
2330,2,1,0,1,68,18,1,20,10,22,1,1,1,1,1,0,4
2331,2,1,0,1,35,24,1,25,10,22,1,1,1,1,1,0,3
2332,2,1,0,1,35,24,1,25,0,0,1,1,1,1,1,0,0
2333,2,1,0,1,57,16,1,18,10,22,1,1,2,1,1,0,3
2334,2,1,0,1,28,17,1,18,0,10,1,1,2,1,1,2,1
2335,2,1,0,1,28,17,1,18,0,10,1,1,2,1,1,2,3
2336,2,1,1,2,27,17,2,18,0,10,1,1,1,1,1,2,0
2337,2,1,0,2,44,17,2,19,10,10,2,2,1,1,1,1,0
2338,2,1,0,2,44,17,2,19,10,10,2,1,1,1,1,1,3
2339,2,1,0,2,40,27,1,31,10,10,2,1,2,1,1,1,1
2340,2,1,0,2,40,27,1,31,10,10,2,1,2,1,1,1,4
2341,2,1,0,2,45,22,2,24,10,10,2,1,1,1,1,1,3
2342,2,1,0,2,45,22,2,24,10,10,2,1,2,1,1,1,1
2343,2,1,1,2,35,13,1,16,10,10,2,1,1,1,1,2,1
2344,2,1,1,2,35,13,1,16,10,10,2,1,1,1,1,2,2
2345,2,1,0,2,28,16,1,16,10,10,2,1,1,1,1,2,1
2346,2,1,0,2,37,18,1,19,0,0,2,2,1,1,1,2,3
2347,2,1,0,2,37,18,1,19,0,0,2,2,2,1,1,2,0
2348,2,1,1,2,27,17,1,17,10,10,1,1,2,0,1,1,2
2349,2,1,0,2,27,15,1,16,10,22,2,1,2,1,1,2,3
2350,2,1,0,2,52,20,1,21,10,22,2,1,2,1,1,1,5
2351,2,1,0,2,55,19,1,21,10,10,1,1,1,1,1,2,3
2352,2,1,0,2,55,19,1,21,10,10,1,1,2,1,1,2,2
2353,2,1,1,2,40,21,1,19,10,10,1,1,2,1,1,2,2
2354,2,1,1,2,23,20,1,22,10,10,2,2,1,1,1,0,2
2355,2,1,1,2,23,20,1,22,10,10,2,2,1,0,1,0,4
2356,2,1,1,2,23,20,1,22,10,10,2,1,1,1,1,0,1
2357,2,1,0,2,45,17,1,18,10,10,1,1,2,1,1,1,1
2358,2,1,0,2,28,11,1,16,10,10,1,1,2,1,1,1,3
2359,2,1,0,2,25,20,1,20,10,22,1,1,1,1,1,2,5
2360,2,1,0,2,30,20,1,21,0,10,2,1,1,1,1,1,5
2361,2,1,0,2,24,18,1,19,0,10,1,1,2,1,1,2,3
2362,2,1,0,2,80,17,1,18,10,10,1,1,2,1,1,1,0
2363,2,1,0,2,31,23,1,25,10,10,1,1,2,1,1,2,2
2364,2,1,0,2,31,23,1,25,10,10,1,1,2,1,1,2,0
2365,2,1,0,2,63,20,1,20,10,10,1,1,1,1,1,2,3
2366,2,1,0,2,50,21,2,23,0,10,2,1,2,1,1,1,3
2367,2,1,1,2,40,22,2,23,0,0,1,1,2,1,1,2,2
2368,2,1,0,2,29,17,1,20,10,10,1,1,2,1,1,0,4
2369,2,1,0,2,35,16,1,14,10,10,1,1,2,1,1,1,1
2370,2,1,0,2,45,17,1,18,0,10,2,1,2,1,1,1,3
2371,2,1,0,2,45,17,1,18,0,10,2,1,2,1,1,1,3
2372,2,1,0,1,40,16,1,20,10,10,1,2,2,1,1,1,0
2373,2,1,0,1,40,16,1,20,10,10,1,1,2,1,1,1,4
2374,2,1,1,2,70,21,1,18,0,0,1,1,1,0,1,1,1
2375,2,1,1,2,70,21,1,18,0,0,1,1,2,1,1,1,4
2376,2,1,0,2,31,21,1,22,0,10,1,1,1,1,1,2,1
2377,2,1,0,2,55,20,1,20,10,10,1,1,1,1,1,2,2
2378,2,1,0,2,55,20,1,20,10,10,1,1,1,1,1,2,2
2379,2,1,0,2,35,17,1,18,10,10,2,1,2,1,1,2,4
2380,2,1,0,2,30,19,1,20,10,10,2,1,1,1,1,1,2
2381,2,1,0,2,30,19,1,20,10,10,2,1,2,1,1,1,1
2382,2,1,0,2,28,21,1,23,10,22,1,1,2,1,1,2,1
2383,2,1,0,2,28,21,1,23,10,22,1,1,2,1,1,2,1
2384,2,1,0,2,44,25,1,25,10,10,1,1,1,1,1,1,3
2385,2,1,0,2,33,15,2,15,10,10,1,1,1,1,1,2,3
2386,2,1,0,2,33,15,2,15,10,10,1,1,2,0,2,2,0
2387,2,1,0,2,33,15,2,15,10,10,1,1,1,0,2,2,1
2388,2,1,0,2,65,21,1,22,0,10,2,1,2,1,1,0,2
2389,2,1,0,2,65,21,1,22,0,10,2,1,2,0,1,0,3
2390,1,1,1,2,35,22,1,23,10,10,1,1,2,1,1,2,2
2391,1,1,0,2,29,22,1,23,10,10,1,1,1,1,1,2,1
2392,1,1,0,2,29,22,1,23,10,10,1,1,1,1,1,2,1
2393,1,1,1,1,40,24,1,25,0,0,1,1,1,1,1,2,0
2394,1,1,0,2,40,27,1,28,10,10,1,1,2,1,1,2,2
2395,1,1,0,2,41,31,2,32,10,10,2,1,2,1,1,2,0
2396,1,1,0,2,41,31,2,32,10,10,2,1,2,1,1,2,3
2397,1,1,0,2,35,23,1,23,0,0,1,1,2,0,1,2,0
2398,1,1,0,2,35,23,1,23,0,0,1,1,2,1,1,2,3
2399,1,1,0,2,32,21,1,23,0,0,2,2,2,1,1,2,0
2400,1,1,0,2,32,21,1,23,0,0,2,1,1,1,1,2,3
2401,1,1,0,2,32,21,1,23,0,0,2,1,1,1,1,2,1
2402,1,1,0,2,58,19,1,20,0,0,1,2,1,1,1,2,0
2403,1,1,0,2,47,0,1,22,10,10,1,2,1,1,1,2,2
2404,1,1,0,2,36,27,1,28,10,10,2,1,2,1,1,1,2
2405,1,1,0,2,36,27,1,28,10,10,2,1,1,1,1,1,5
2406,1,1,0,2,42,16,1,17,0,0,1,1,1,1,1,2,3
2407,1,1,0,2,42,16,1,17,0,0,1,1,1,1,1,2,1
2408,1,1,0,1,73,15,1,18,10,10,2,1,1,1,1,0,2
2409,1,1,0,1,72,18,1,19,10,10,2,1,1,1,1,0,3
2410,1,1,0,1,72,18,1,19,10,10,2,1,1,1,1,0,3
2411,1,1,0,1,38,19,1,19,0,10,2,1,2,1,1,0,7
2412,1,1,0,1,38,19,1,19,0,10,2,1,2,1,1,0,5
2413,1,1,1,2,21,20,1,20,0,0,1,1,2,1,1,2,0
2414,1,1,0,1,24,16,1,17,0,0,1,1,2,1,1,0,7
2415,1,1,0,1,24,18,1,19,0,10,1,1,1,1,1,2,1
2416,1,1,0,1,45,31,1,33,0,10,1,1,2,1,1,0,2
2417,1,1,0,1,45,31,1,33,0,10,1,1,1,1,1,0,1
2418,1,1,0,1,45,26,1,29,0,0,1,1,1,1,1,1,2
2419,1,1,0,1,45,26,1,29,0,0,1,1,1,1,1,1,0
2420,1,1,0,1,50,22,1,24,10,10,1,1,2,1,1,0,0
2421,1,1,0,1,50,19,1,20,0,0,2,1,2,1,1,0,2
2422,1,1,0,1,50,19,1,20,0,0,2,1,2,1,1,0,3
2423,1,1,1,1,36,18,2,19,10,22,2,1,1,1,1,1,3
2424,1,1,0,1,32,18,1,18,0,0,1,1,1,1,1,2,0
2425,1,1,0,1,32,18,1,18,0,0,1,1,1,1,1,2,0
2426,2,1,1,2,38,17,2,21,0,10,2,1,1,1,1,1,3
2427,2,1,0,2,60,0,1,17,0,0,1,2,2,1,1,2,2
2428,2,1,1,2,60,24,2,26,10,10,1,1,1,1,1,2,2
2429,2,1,0,2,42,23,1,24,0,10,2,1,2,1,1,1,3
2430,2,1,0,2,29,19,1,17,10,22,1,1,2,1,1,2,0
2431,2,1,0,2,37,23,1,22,10,10,1,1,2,1,1,1,4
2432,2,1,0,2,37,25,1,16,0,0,1,1,1,1,1,2,1
2433,2,1,0,2,37,25,1,16,0,0,1,1,1,1,1,2,4
2434,2,1,0,2,37,16,1,18,10,22,1,1,2,1,1,1,2
2435,2,1,0,2,30,15,1,16,10,10,2,2,1,1,1,2,2
2436,2,1,0,2,30,15,1,16,10,10,2,1,2,1,1,2,2
2437,2,1,0,2,45,18,2,19,0,10,1,1,2,1,1,1,3
2438,2,1,0,2,42,24,1,25,10,10,1,1,1,1,1,2,1
2439,2,1,1,2,41,19,1,19,10,10,2,2,2,1,1,2,2
2440,2,1,1,2,41,19,1,19,10,10,2,2,1,1,1,2,5
2441,2,1,0,2,52,18,1,18,10,10,1,1,2,1,1,2,0
2442,2,1,0,2,60,20,1,20,0,0,1,2,1,1,1,2,0
2443,2,1,0,2,54,15,1,21,0,0,1,1,2,1,1,2,0
2444,2,1,0,2,47,0,1,21,0,0,1,1,1,1,1,2,2
2445,2,1,0,2,32,19,1,19,0,0,1,1,1,1,1,2,1
2446,2,1,0,2,32,19,1,19,0,0,1,1,1,1,1,2,1
2447,2,1,0,2,31,18,1,19,0,10,1,1,1,1,1,2,0
2448,2,1,0,2,39,15,1,15,0,10,2,1,1,1,1,1,4
2449,2,1,0,2,39,15,1,15,0,10,2,1,1,1,1,1,2
2450,2,1,0,2,29,18,1,17,10,10,2,1,1,1,1,2,4
2451,2,1,1,2,29,19,1,19,10,10,1,1,1,0,1,2,1
2452,2,1,1,2,29,19,1,19,10,10,1,1,2,1,1,2,2
2453,2,1,0,2,33,16,2,16,10,22,1,1,1,1,1,2,1
2454,2,1,0,2,33,16,2,16,10,22,1,1,2,1,1,2,1
2455,2,1,0,2,45,15,1,15,0,10,1,1,1,1,1,2,3
2456,2,1,0,2,37,15,1,15,0,10,2,1,1,1,1,2,3
2457,2,1,0,2,35,16,2,16,10,10,2,1,1,1,1,2,4
2458,2,1,0,2,40,15,1,18,10,10,1,1,1,1,1,1,1
2459,2,1,0,2,40,15,1,18,10,10,1,1,1,1,1,1,2
2460,2,1,0,2,60,22,1,23,0,0,1,1,1,1,1,2,2
2461,2,1,0,2,55,15,2,15,10,10,2,1,1,1,1,1,6
2462,2,1,0,2,70,16,1,16,10,22,2,1,1,1,1,0,2
2463,2,1,0,2,45,19,2,23,10,10,2,1,2,1,1,2,2
2464,2,1,0,2,35,16,1,16,10,10,1,1,1,1,1,1,1
2465,2,1,0,2,35,21,1,22,10,10,1,1,1,1,1,2,2
2466,2,1,0,2,35,21,1,22,10,10,1,2,2,1,1,2,4
2467,2,1,0,2,43,19,1,20,0,10,2,1,1,1,1,1,3
2468,2,1,0,2,62,14,1,14,10,10,1,2,1,1,1,2,1
2469,2,1,0,2,46,20,1,18,10,10,1,2,2,1,1,2,3
2470,2,1,0,2,65,21,1,19,10,10,2,2,1,1,1,1,3
2471,2,1,0,2,45,23,1,23,10,10,2,2,2,1,1,1,3
2472,2,1,0,2,45,23,1,23,10,10,2,1,2,1,1,1,1
2473,2,1,0,2,30,19,1,20,10,10,1,2,1,1,1,2,2
2474,2,1,0,2,30,20,1,22,10,10,1,2,2,1,1,1,3
2475,2,1,0,2,30,22,1,24,10,10,1,1,1,1,1,2,3
2476,2,1,0,2,39,13,1,15,10,10,1,2,2,1,1,0,2
2477,2,1,1,2,34,25,1,28,0,0,1,1,2,1,1,1,5
2478,2,1,0,2,70,0,1,20,10,10,1,2,1,0,1,1,1
2479,2,1,1,2,28,21,1,20,10,10,1,1,2,1,1,1,4
2480,2,1,0,2,28,19,1,19,10,10,1,1,1,1,1,2,3
2481,2,1,0,2,28,19,1,19,10,10,1,1,2,1,1,2,0
2482,2,1,0,2,35,16,1,12,10,10,2,1,2,0,1,2,6
2483,2,1,0,2,35,16,1,12,10,10,2,1,2,1,1,2,3
2484,2,1,0,2,42,20,1,17,10,10,1,1,1,1,1,1,3
2485,2,1,0,2,42,20,1,17,10,10,1,1,2,1,1,1,6
2486,2,1,0,2,25,15,2,13,10,10,1,1,2,0,1,0,5
2487,2,1,0,2,25,15,2,13,10,10,1,1,1,0,1,0,1
2488,2,1,0,2,58,30,1,31,10,10,1,1,2,1,1,2,0
2489,2,1,1,2,29,19,1,20,0,22,2,1,2,1,1,1,5
2490,2,1,0,2,42,20,2,21,10,10,2,1,1,1,1,2,2
2491,2,1,0,2,42,20,2,21,10,10,2,1,2,1,1,2,4
2492,2,1,0,2,56,15,1,15,10,22,2,1,1,1,1,1,6
2493,2,1,0,2,56,15,1,15,10,22,2,1,2,0,1,1,6
2494,2,1,0,2,38,24,1,25,0,0,2,2,1,1,1,2,0
2495,2,1,0,2,38,24,1,25,0,0,2,1,2,1,1,2,3
2496,2,1,0,2,38,24,1,25,0,0,2,1,1,1,1,2,0
2497,2,1,0,1,41,14,1,15,10,10,1,1,1,1,1,0,3
2498,2,1,0,2,36,24,1,25,0,0,2,1,1,0,1,1,2
2499,2,1,0,1,36,19,1,20,10,22,1,1,2,1,1,0,3
2500,2,1,0,1,36,19,1,20,10,22,1,1,2,1,1,0,2
2501,2,1,0,1,62,13,1,15,10,10,2,2,2,1,1,0,2
2502,2,1,0,1,62,16,1,17,10,22,1,1,2,1,1,0,1
2503,2,1,0,1,62,14,1,17,10,22,2,2,2,1,1,0,4
2504,2,1,0,1,62,14,1,17,10,22,2,1,2,1,1,0,6
2505,2,1,0,1,62,16,1,17,0,0,1,2,2,1,1,2,3
2506,2,1,0,1,30,13,1,13,10,22,2,2,1,1,1,0,5
2507,2,1,0,1,30,13,1,13,10,22,2,1,2,1,1,0,4
2508,2,1,0,1,30,13,1,13,10,22,2,1,2,1,1,0,0
2509,2,1,1,1,70,20,1,21,10,10,1,1,1,1,1,0,1
2510,2,1,0,1,70,19,1,20,10,22,1,1,2,1,1,0,2
2511,2,1,0,1,70,19,1,20,10,22,1,1,1,1,1,0,3
2512,2,1,0,2,40,26,1,28,10,22,1,1,2,1,1,2,1
2513,2,1,0,2,40,26,1,28,10,22,1,1,1,1,1,2,0
2514,2,1,0,2,25,17,1,20,10,10,1,1,1,1,1,2,2
2515,2,1,0,2,25,20,1,20,10,10,1,1,2,1,1,2,3
2516,2,1,0,1,59,18,1,17,10,22,2,2,1,1,1,0,2
2517,2,1,0,1,59,13,1,14,10,22,2,1,1,1,1,0,4
2518,2,1,0,1,30,14,1,13,0,0,1,1,1,1,1,0,2
2519,2,1,0,1,30,14,1,13,0,0,1,2,2,0,1,0,2
2520,2,1,0,1,30,14,1,13,0,0,1,0,2,0,1,0,1
2521,2,1,0,2,37,23,1,25,0,10,1,1,2,1,1,2,1
2522,2,1,0,2,37,23,1,25,0,10,1,1,1,0,1,2,3
2523,2,1,0,2,29,19,1,20,10,10,2,2,1,1,1,2,0
2524,2,1,0,2,29,19,1,20,10,10,2,1,1,1,1,2,2
2525,2,1,0,1,38,15,2,14,10,22,1,1,2,1,1,1,3
2526,2,1,0,1,38,15,2,14,10,22,1,1,1,1,1,1,3
2527,2,1,0,1,47,16,1,19,10,22,1,1,2,1,2,0,1
2528,2,1,0,1,47,16,1,19,10,22,1,1,2,1,2,0,5
2529,2,1,0,1,25,16,1,17,10,10,1,1,2,1,1,0,2
2530,2,1,0,1,25,16,1,17,10,10,1,1,2,1,1,0,0
2531,2,1,0,1,36,17,1,19,10,22,1,1,2,1,1,1,2
2532,2,1,0,1,30,20,1,21,0,0,1,1,2,1,1,0,3
2533,2,1,0,1,30,20,1,21,0,0,1,1,1,0,1,0,2
2534,2,1,1,1,35,13,1,14,0,0,1,1,1,1,1,0,3
2535,2,1,1,1,35,13,1,14,0,0,1,1,1,1,1,0,4
2536,1,1,0,1,31,21,1,22,0,0,1,1,1,1,1,2,2
2537,1,1,0,2,35,29,1,30,10,10,1,1,2,1,1,2,1
2538,1,1,0,2,35,29,1,30,10,10,1,1,1,1,1,2,2
2539,1,1,0,2,42,25,1,25,10,10,2,1,1,1,1,2,3
2540,1,1,0,2,46,23,2,25,10,10,2,2,2,1,1,2,0
2541,1,1,0,2,28,26,1,27,10,10,1,1,1,1,1,2,4
2542,1,1,0,2,28,26,1,27,10,10,1,1,1,0,1,2,0
2543,1,1,0,1,35,17,1,17,10,22,1,1,1,1,1,1,3
2544,1,1,0,1,35,17,1,17,10,22,1,1,2,1,1,1,1
2545,1,1,1,1,35,20,1,21,10,22,1,1,2,1,1,2,0
2546,1,1,1,1,35,20,1,21,10,22,1,1,2,1,1,2,0
2547,1,1,0,2,53,25,2,27,10,22,1,1,1,1,1,2,3
2548,1,1,0,2,41,19,2,21,10,10,1,2,2,1,1,2,1
2549,1,1,0,2,27,23,1,22,10,10,1,2,2,1,1,1,1
2550,1,1,0,2,27,23,1,24,10,10,1,1,1,1,1,2,3
2551,1,1,0,1,40,29,1,30,10,10,1,1,2,1,1,2,0
2552,1,1,0,1,40,29,1,30,10,10,1,1,2,1,1,2,1
2553,1,1,0,2,40,23,1,18,0,0,1,1,2,0,1,2,0
2554,1,1,0,2,40,23,1,18,0,0,1,2,1,1,1,2,2
2555,1,1,0,2,40,20,1,21,10,22,1,1,1,1,1,2,1
2556,2,1,0,2,47,19,1,20,10,22,2,1,1,1,1,1,2
2557,2,1,0,2,52,20,1,22,0,0,2,2,1,1,1,1,3
2558,2,1,0,2,28,22,1,24,0,0,1,1,2,0,2,0,1
2559,2,1,0,2,28,22,1,24,0,0,1,1,2,0,2,0,2
2560,2,1,0,2,60,20,1,21,10,10,1,2,1,1,1,2,1
2561,2,1,0,2,28,23,2,23,0,0,1,1,1,1,1,1,0
2562,2,1,0,2,70,18,1,19,0,10,1,1,1,1,1,2,1
2563,2,1,1,2,59,16,2,15,0,0,2,2,1,1,1,1,4
2564,2,1,0,2,48,14,1,15,0,0,2,1,1,1,1,1,5
2565,2,1,0,2,48,14,1,15,0,0,2,1,1,1,1,1,4
2566,2,1,0,2,35,16,1,16,10,10,2,1,2,1,1,1,6
2567,2,1,0,2,32,15,1,18,10,10,1,1,2,1,1,1,1
2568,2,1,0,2,32,15,1,18,10,10,1,1,1,0,1,1,7
2569,2,1,0,2,51,15,1,17,10,10,1,1,1,1,1,0,2
2570,2,1,0,2,39,20,1,22,0,0,1,1,2,1,1,1,4
2571,2,1,0,2,45,19,1,20,0,0,2,1,1,1,1,2,1
2572,2,1,0,2,60,14,1,15,0,0,1,1,2,1,1,1,1
2573,2,1,0,2,60,14,1,15,0,0,1,1,2,1,1,1,0
2574,2,1,0,2,60,17,1,19,0,0,1,1,2,1,1,0,1
2575,2,1,0,2,60,17,1,19,0,0,1,1,2,1,1,0,0
2576,2,1,0,2,60,17,1,18,10,10,1,1,1,1,1,2,4
2577,2,1,0,2,52,24,1,29,0,10,1,1,1,1,1,0,1
2578,2,1,0,2,52,24,1,29,0,10,1,1,2,1,1,0,1
2579,2,1,0,2,52,16,1,19,0,0,1,2,1,1,1,1,2
2580,2,1,0,2,52,16,1,19,0,0,1,1,2,1,1,1,3
2581,2,1,1,2,51,18,2,20,10,22,1,1,1,1,1,2,1
2582,2,1,1,2,51,18,2,20,10,22,1,1,2,1,1,2,2
2583,2,1,0,2,38,19,1,19,0,0,1,1,2,1,1,0,1
2584,2,1,0,2,65,22,2,25,10,10,2,1,2,1,1,1,1
2585,2,1,0,2,65,22,2,25,10,10,2,1,1,1,1,1,5
2586,2,1,0,2,65,21,1,23,0,0,1,1,2,1,1,1,3
2587,2,1,0,2,65,21,1,23,0,0,1,1,2,0,2,1,1
2588,2,1,0,2,65,21,1,23,0,0,1,1,1,0,2,1,3
2589,2,1,0,2,65,22,2,22,0,0,1,1,2,1,1,1,0
2590,2,1,0,2,65,22,2,22,0,0,1,1,2,1,1,1,4
2591,2,1,0,2,65,18,1,19,0,0,1,2,2,1,1,1,0
2592,2,1,0,2,65,18,1,19,0,0,1,2,1,1,1,1,0
2593,2,1,0,2,50,23,2,26,10,10,1,1,1,1,1,2,5
2594,2,1,0,2,85,26,1,27,0,0,1,1,2,0,1,2,2
2595,2,1,1,2,40,14,1,15,0,10,2,1,2,1,1,1,6
2596,2,1,0,2,40,19,1,20,10,10,1,1,2,1,1,0,3
2597,2,1,0,2,40,19,1,20,10,10,1,1,1,1,1,0,2
2598,2,1,0,2,40,19,1,20,10,10,1,1,2,1,1,0,1
2599,2,1,0,2,30,15,1,16,10,10,1,1,2,1,1,0,5
2600,2,1,0,2,30,15,1,16,10,10,1,1,2,1,1,0,3
2601,2,1,0,2,35,22,2,24,10,10,1,1,2,1,1,2,2
2602,2,1,0,2,44,18,2,19,0,10,2,1,1,1,1,0,5
2603,2,1,0,2,44,18,2,19,0,10,2,1,1,1,1,0,7
2604,2,1,0,2,40,15,1,16,10,10,2,1,1,1,1,1,1
2605,2,1,0,2,30,20,2,22,10,10,1,1,1,0,2,0,10
2606,2,1,0,2,30,20,2,22,10,10,1,1,2,1,2,0,0
2607,2,1,0,2,30,20,2,22,10,10,1,1,2,1,1,0,2
2608,2,1,0,2,29,18,1,19,10,10,1,1,2,1,1,0,2
2609,2,1,0,2,35,18,1,18,10,22,1,1,1,1,1,0,5
2610,2,1,0,2,80,17,1,18,10,10,2,1,2,1,1,0,7
2611,2,1,0,2,30,17,1,17,0,10,2,1,1,1,1,1,3
2612,2,1,0,2,30,17,1,17,0,10,2,1,1,1,1,1,2
2613,2,1,1,2,28,22,1,23,10,10,1,1,2,1,1,0,1
2614,2,1,1,2,28,22,1,23,10,10,1,1,1,1,1,0,3
2615,2,1,0,2,29,17,1,18,0,10,1,1,1,1,1,1,0
2616,2,1,0,2,58,14,1,16,10,10,2,1,1,1,1,0,6
2617,2,1,0,2,58,14,1,16,10,10,2,1,2,1,1,0,4
2618,2,1,0,2,58,17,1,18,10,10,1,1,1,0,1,0,2
2619,2,1,0,2,42,15,1,16,10,10,2,1,2,1,1,1,2
2620,2,1,0,2,42,15,1,16,10,10,2,1,1,1,1,1,1
2621,2,1,0,2,30,17,1,17,10,10,1,1,1,1,1,0,2
2622,2,1,0,2,30,17,1,17,10,10,1,1,2,0,1,0,2
2623,2,1,0,2,35,16,1,17,10,10,2,1,2,1,1,0,4
2624,2,1,1,2,54,16,1,19,10,10,2,1,2,1,1,1,3
2625,2,1,0,2,26,19,1,20,0,10,2,1,1,1,1,2,3
2626,2,1,0,2,26,19,1,20,0,10,2,1,1,1,1,2,1
2627,2,1,0,2,26,19,1,19,0,10,2,1,1,1,1,1,1
2628,2,1,1,2,35,17,1,18,10,10,1,1,2,1,1,0,0
2629,2,1,0,2,35,17,1,18,0,10,1,1,2,1,1,0,5
2630,2,1,0,2,33,14,1,21,10,10,1,1,1,1,1,1,1
2631,2,1,0,2,33,14,1,21,10,10,1,1,2,1,1,1,0
2632,2,1,0,2,67,33,1,34,10,10,1,1,2,1,1,0,1
2633,2,1,0,2,25,23,1,24,10,10,1,1,1,1,1,2,2
2634,2,1,1,2,29,17,1,20,0,0,1,1,1,1,1,2,3
2635,2,1,0,2,28,18,1,20,10,10,1,1,1,1,1,2,0
2636,2,1,0,2,28,18,1,20,10,10,1,1,2,1,1,2,2
2637,2,1,1,2,37,24,1,19,10,10,2,2,2,1,2,2,5
2638,2,1,1,2,37,24,1,19,10,10,2,2,2,1,2,2,4
2639,2,1,1,2,37,24,1,19,10,10,2,1,2,1,1,2,2
2640,2,1,0,2,37,27,2,29,0,0,1,1,2,1,1,2,1
2641,2,1,0,2,38,17,1,18,10,10,1,1,1,1,1,1,6
2642,2,1,0,2,33,14,1,17,10,10,2,1,2,1,1,2,3
2643,2,1,0,2,53,21,1,22,0,10,1,1,1,1,1,1,1
2644,2,1,0,1,40,16,1,17,0,0,1,1,1,1,1,0,2
2645,2,1,0,1,40,16,1,17,0,0,1,1,2,1,1,0,0
2646,2,1,0,1,40,23,1,24,0,0,1,1,2,1,1,1,2
2647,2,1,0,1,40,23,1,24,0,0,1,1,1,1,1,1,3
2648,2,1,0,1,40,23,1,24,0,0,1,1,2,1,1,1,3
2649,2,1,1,1,76,18,1,19,0,0,1,1,1,1,1,1,0
2650,2,1,0,1,22,21,1,22,0,0,1,1,1,1,1,0,1
2651,2,1,0,1,45,20,2,22,10,10,2,1,2,1,1,1,3
2652,2,1,0,1,45,20,2,22,10,10,2,1,1,0,1,1,1
2653,2,1,0,1,35,21,1,23,0,0,1,1,1,1,1,1,0
2654,2,1,0,1,35,13,1,15,10,22,1,1,2,0,1,0,4
2655,2,1,0,1,27,16,1,17,0,0,2,1,1,1,1,0,3
2656,2,1,0,1,27,16,1,17,0,0,2,1,1,1,1,0,2
2657,2,1,0,1,60,21,1,22,10,22,1,1,2,1,1,0,0
2658,2,1,0,1,60,21,1,22,10,22,1,1,1,1,1,0,0
2659,2,1,1,1,31,16,1,17,10,10,2,1,2,1,1,1,3
2660,2,1,0,1,48,21,1,22,10,22,2,2,1,1,1,0,4
2661,2,1,0,1,48,21,1,22,10,22,2,1,2,1,1,0,5
2662,2,1,0,1,48,24,1,25,0,10,1,1,1,1,1,0,1
